0,1,2,3,4,5,6,7,8
20.0,0.0,0.63,515.0,165.0,1352.0,488.0,349.0,0.45
16.0,1.0,0.63,0.5,155.0,1005.0,367.0,199.0,0.36
13.0,0.0,545.0,0.41,0.14,625.0,223.0,0.16,235.0
14.0,1.0,0.67,0.54,165.0,1.5015,518.0,358.0,505.0
11.0,2.0,0.49,0.38,0.12,529.0,0.2165,139.0,155.0
13.0,1.0,0.49,0.39,135.0,0.5785,0.2465,123.0,0.2
8.0,2.0,0.29,225.0,0.07,101.0,36.0,0.0235,35.0
13.0,0.0,0.58,0.45,175.0,1068.0,425.0,203.0,0.32
18.0,1.0,0.61,485.0,165.0,1.0915,0.3935,0.2435,0.33
19.0,0.0,0.6,0.5,0.16,1015.0,0.3995,0.1735,0.33
21.0,1.0,0.56,455.0,125.0,943.0,344.0,129.0,375.0
18.0,1.0,575.0,0.45,0.17,1.0475,0.3775,0.1705,385.0
18.0,1.0,0.57,0.45,175.0,0.9555,0.38,0.1665,295.0
20.0,0.0,0.6,0.47,155.0,1036.0,0.4375,196.0,325.0
18.0,0.0,565.0,455.0,0.17,0.9065,342.0,156.0,0.32
22.0,0.0,545.0,0.42,0.14,0.7505,0.2475,0.13,255.0
13.0,2.0,0.44,345.0,0.1,366.0,122.0,0.0905,0.12
11.0,0.0,0.5,0.41,0.15,662.0,0.2815,137.0,0.22
7.0,2.0,0.36,275.0,95.0,217.0,84.0,0.0435,0.09
14.0,2.0,385.0,305.0,95.0,252.0,0.0915,55.0,0.09
9.0,0.0,0.39,0.3,0.09,0.3055,143.0,0.0645,85.0
13.0,0.0,0.5,415.0,165.0,0.6885,249.0,138.0,0.25
10.0,2.0,0.36,275.0,0.11,0.2335,95.0,0.0525,85.0
8.0,2.0,335.0,0.26,0.1,192.0,0.0785,0.0585,0.07
19.0,1.0,505.0,425.0,0.14,0.85,275.0,0.1625,285.0
10.0,2.0,395.0,295.0,0.1,0.2715,134.0,0.0325,85.0
10.0,1.0,0.41,325.0,105.0,0.3635,159.0,77.0,0.12
9.0,1.0,0.56,455.0,0.19,714.0,283.0,129.0,275.0
13.0,0.0,565.0,435.0,185.0,0.9815,329.0,136.0,0.39
16.0,0.0,565.0,455.0,185.0,0.9265,354.0,0.1575,375.0
12.0,0.0,605.0,0.5,175.0,1098.0,0.4765,232.0,375.0
18.0,1.0,565.0,455.0,0.15,0.8205,365.0,159.0,0.26
17.0,1.0,665.0,555.0,195.0,1.4385,581.0,354.0,0.36
11.0,1.0,565.0,0.49,155.0,0.9245,405.0,0.2195,255.0
14.0,1.0,645.0,0.55,175.0,1.2915,0.57,0.3045,0.33
11.0,0.0,575.0,0.47,0.14,0.8375,0.3485,0.1735,0.24
15.0,1.0,0.64,0.54,175.0,1221.0,0.51,259.0,0.39
9.0,2.0,0.36,0.28,105.0,199.0,0.0695,45.0,0.08
10.0,2.0,415.0,0.31,0.11,0.2965,123.0,57.0,0.0995
11.0,1.0,525.0,0.41,135.0,0.7085,293.0,0.1525,235.0
11.0,0.0,0.38,285.0,0.1,0.2665,115.0,61.0,75.0
12.0,1.0,585.0,465.0,0.17,0.9915,0.3865,224.0,265.0
6.0,2.0,0.24,185.0,0.07,0.0715,26.0,18.0,25.0
6.0,2.0,255.0,195.0,0.07,0.0735,0.0255,0.02,25.0
5.0,2.0,175.0,125.0,0.05,0.0235,8.0,0.0035,8.0
12.0,1.0,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4
13.0,0.0,655.0,0.53,195.0,1388.0,567.0,0.2735,0.41
17.0,1.0,0.68,0.55,0.21,1.7445,0.5975,305.0,625.0
21.0,0.0,675.0,555.0,0.2,1.4385,545.0,0.2665,465.0
9.0,1.0,0.53,0.44,135.0,0.7835,313.0,0.1715,0.2185
10.0,1.0,515.0,405.0,0.12,646.0,0.2895,0.1405,177.0
9.0,2.0,0.43,0.34,0.12,0.3575,151.0,0.0645,0.1045
11.0,1.0,0.52,405.0,0.12,627.0,0.2645,0.1415,181.0
10.0,1.0,545.0,415.0,0.16,0.7715,272.0,0.1455,0.2765
17.0,0.0,0.53,415.0,175.0,0.7395,261.0,0.1395,0.2645
9.0,1.0,465.0,0.35,115.0,421.0,0.1565,91.0,0.1345
17.0,0.0,665.0,0.54,175.0,1347.0,0.4955,254.0,415.0
21.0,0.0,735.0,0.59,225.0,1756.0,637.0,0.3405,0.58
16.0,0.0,0.66,545.0,185.0,1.32,0.5305,0.2635,455.0
17.0,0.0,575.0,0.4,155.0,0.9325,0.3605,0.2445,0.3
15.0,0.0,0.57,465.0,125.0,849.0,0.3785,0.1765,0.24
19.0,1.0,0.58,0.46,0.15,0.9955,429.0,212.0,0.26
12.0,0.0,0.63,0.48,145.0,1.0115,0.4235,237.0,305.0
13.0,1.0,585.0,465.0,0.14,908.0,381.0,0.1615,315.0
11.0,0.0,0.55,0.45,0.13,0.92,378.0,0.2385,0.29
15.0,1.0,625.0,515.0,0.15,1.2415,0.5235,0.3065,0.36
11.0,0.0,0.54,0.42,135.0,0.8075,0.3485,0.1795,235.0
14.0,0.0,0.59,455.0,145.0,1073.0,475.0,0.19,285.0
13.0,0.0,0.58,0.46,0.13,921.0,357.0,181.0,0.29
11.0,1.0,655.0,0.51,155.0,1.2895,0.5345,0.2855,0.41
17.0,0.0,625.0,0.5,195.0,1369.0,0.5875,0.2185,0.37
15.0,1.0,625.0,0.5,0.15,953.0,0.3445,0.2235,305.0
12.0,1.0,0.64,0.52,175.0,1248.0,0.4245,0.2595,0.48
19.0,1.0,605.0,485.0,165.0,1.0105,435.0,209.0,0.3
11.0,1.0,615.0,525.0,155.0,1.0385,427.0,0.2315,345.0
12.0,1.0,0.58,0.44,0.18,854.0,0.3665,0.1635,245.0
23.0,1.0,0.62,0.52,225.0,1.1835,378.0,0.27,395.0
15.0,1.0,0.62,0.47,225.0,1115.0,378.0,0.2145,0.36
13.0,1.0,0.6,505.0,0.19,1129.0,0.4385,256.0,0.36
17.0,1.0,625.0,485.0,0.19,1.1745,0.4385,0.2305,0.42
15.0,0.0,0.6,0.47,175.0,1105.0,0.4865,247.0,315.0
12.0,0.0,0.56,0.46,235.0,0.8395,0.3325,157.0,305.0
15.0,0.0,585.0,455.0,225.0,1055.0,0.3815,221.0,365.0
16.0,2.0,0.56,445.0,155.0,0.8735,0.3005,209.0,275.0
10.0,2.0,0.68,0.53,185.0,1.1095,439.0,245.0,0.34
10.0,1.0,455.0,0.35,0.14,0.5185,221.0,0.1265,135.0
10.0,1.0,0.49,0.38,145.0,0.6725,249.0,181.0,0.21
6.0,0.0,0.31,0.22,85.0,146.0,61.0,0.0365,45.0
5.0,1.0,275.0,195.0,0.07,0.08,31.0,0.0215,25.0
6.0,0.0,0.27,195.0,0.08,0.1,0.0385,0.0195,0.03
4.0,0.0,325.0,0.23,0.09,147.0,0.06,34.0,45.0
6.0,1.0,345.0,0.25,0.09,203.0,78.0,59.0,55.0
5.0,1.0,0.36,0.27,0.09,0.1885,0.0845,0.0385,55.0
9.0,2.0,365.0,0.26,115.0,218.0,0.0935,0.0445,0.07
5.0,0.0,0.2,0.14,55.0,35.0,0.0145,8.0,0.01
4.0,0.0,175.0,125.0,0.04,24.0,0.0095,6.0,5.0
3.0,0.0,155.0,0.11,0.04,0.0155,0.0065,3.0,5.0
14.0,1.0,0.57,445.0,155.0,733.0,282.0,159.0,235.0
12.0,1.0,0.57,0.45,0.16,0.9715,0.3965,255.0,0.26
9.0,0.0,385.0,0.3,95.0,0.24,0.0885,59.0,85.0
20.0,2.0,0.53,0.42,185.0,752.0,299.0,156.0,205.0
13.0,1.0,0.46,355.0,0.13,458.0,192.0,0.1055,0.13
12.0,2.0,0.47,0.37,0.12,0.4705,0.1845,0.1055,155.0
9.0,1.0,435.0,335.0,0.11,0.38,0.1695,86.0,0.11
10.0,2.0,0.47,0.37,0.14,0.4985,0.2095,0.1225,145.0
11.0,2.0,465.0,0.38,0.13,454.0,0.1895,0.08,155.0
11.0,2.0,0.52,405.0,0.14,0.5775,0.2,145.0,179.0
7.0,0.0,0.29,0.23,75.0,0.1165,43.0,0.0255,0.04
5.0,0.0,275.0,205.0,0.07,94.0,0.0335,0.02,0.0325
10.0,1.0,375.0,0.29,115.0,0.2705,93.0,66.0,0.0885
15.0,1.0,0.5,375.0,0.14,604.0,242.0,0.1415,179.0
11.0,1.0,0.44,355.0,115.0,415.0,0.1585,0.0925,131.0
15.0,0.0,0.42,325.0,115.0,0.2885,0.1,57.0,0.1135
8.0,0.0,445.0,0.35,115.0,0.3615,0.1565,0.0695,117.0
10.0,1.0,0.38,0.29,105.0,257.0,99.0,51.0,85.0
11.0,0.0,0.32,245.0,75.0,0.1555,0.0585,38.0,49.0
8.0,0.0,255.0,195.0,65.0,0.08,0.0315,18.0,27.0
7.0,0.0,205.0,155.0,45.0,0.0425,17.0,0.0055,0.0155
12.0,1.0,565.0,0.45,0.16,795.0,0.3605,0.1555,0.23
11.0,2.0,555.0,425.0,0.18,875.0,0.3695,0.2005,255.0
17.0,2.0,0.65,515.0,0.16,1.1625,495.0,203.0,0.33
13.0,2.0,615.0,0.49,155.0,0.9885,0.4145,195.0,345.0
12.0,2.0,0.56,0.44,165.0,0.8,335.0,0.1735,0.25
13.0,2.0,0.48,0.37,0.12,514.0,0.2075,131.0,155.0
9.0,2.0,485.0,0.39,125.0,591.0,287.0,141.0,0.12
10.0,2.0,0.5,385.0,0.15,0.6265,0.2605,0.1665,0.16
14.0,2.0,525.0,405.0,0.15,795.0,0.3075,205.0,255.0
12.0,1.0,0.66,0.5,165.0,1.1905,0.4585,298.0,0.37
13.0,1.0,0.66,0.53,0.17,1326.0,519.0,0.2625,0.44
13.0,2.0,515.0,0.4,0.12,659.0,0.2705,179.0,0.17
11.0,1.0,475.0,0.35,115.0,452.0,0.1715,92.0,155.0
11.0,1.0,545.0,415.0,0.15,0.7335,0.2795,163.0,0.2185
14.0,1.0,0.47,355.0,0.13,0.5465,0.2005,126.0,185.0
10.0,0.0,0.35,255.0,65.0,179.0,0.0705,0.0385,0.06
12.0,2.0,485.0,355.0,0.13,581.0,245.0,132.0,168.0
12.0,2.0,435.0,0.33,125.0,406.0,0.1685,0.1055,96.0
11.0,1.0,0.41,0.32,115.0,387.0,165.0,0.1005,0.0985
16.0,2.0,0.45,0.35,0.14,474.0,0.21,109.0,0.1275
14.0,2.0,0.45,345.0,135.0,443.0,0.1975,0.0875,0.1175
20.0,1.0,0.59,455.0,155.0,1066.0,382.0,0.2275,415.0
17.0,1.0,0.57,0.44,0.14,0.9535,0.3785,201.0,305.0
10.0,2.0,0.61,475.0,0.15,0.9665,0.4145,0.2,345.0
11.0,1.0,0.61,475.0,0.14,1133.0,0.5275,0.2355,0.35
10.0,2.0,0.56,425.0,0.14,0.9175,0.4005,0.1975,0.26
10.0,1.0,585.0,435.0,175.0,982.0,0.4055,0.2495,0.27
11.0,2.0,0.58,445.0,0.15,0.8865,383.0,209.0,255.0
17.0,1.0,0.63,0.48,175.0,1.3675,0.5015,0.3035,515.0
11.0,1.0,625.0,0.49,175.0,1233.0,0.5565,247.0,365.0
14.0,2.0,0.55,425.0,0.15,806.0,376.0,171.0,245.0
19.0,1.0,645.0,525.0,0.19,1.4635,0.6615,0.3435,435.0
13.0,2.0,0.46,355.0,0.14,0.4935,216.0,133.0,115.0
11.0,1.0,0.41,305.0,0.1,363.0,0.1735,65.0,0.11
11.0,2.0,495.0,0.39,125.0,0.6655,284.0,162.0,0.2
10.0,2.0,0.52,425.0,0.17,0.6805,0.28,174.0,195.0
13.0,1.0,0.55,0.41,145.0,0.8285,0.3095,0.1905,0.25
14.0,0.0,0.45,335.0,0.14,0.4625,164.0,76.0,0.15
13.0,1.0,405.0,0.31,0.12,0.3095,138.0,58.0,95.0
13.0,2.0,0.51,0.4,0.15,745.0,0.2865,0.1675,235.0
9.0,1.0,0.37,0.29,115.0,0.25,111.0,57.0,75.0
18.0,2.0,525.0,0.41,175.0,874.0,0.3585,207.0,205.0
19.0,1.0,0.66,0.52,0.18,1514.0,526.0,0.2975,0.42
9.0,1.0,0.55,0.43,0.14,0.7135,0.2565,186.0,225.0
13.0,2.0,605.0,0.47,0.14,939.0,0.3385,201.0,0.32
12.0,2.0,605.0,495.0,145.0,1054.0,369.0,0.2255,0.36
16.0,1.0,0.56,445.0,195.0,981.0,305.0,0.2245,335.0
17.0,2.0,535.0,0.42,145.0,926.0,398.0,0.1965,0.25
10.0,1.0,385.0,315.0,0.11,286.0,0.1225,0.0635,0.0835
11.0,2.0,0.47,345.0,115.0,0.4885,0.2005,108.0,166.0
12.0,2.0,515.0,0.39,0.14,0.5555,0.2,0.1135,0.2235
13.0,2.0,425.0,345.0,125.0,425.0,0.16,0.0795,154.0
9.0,0.0,345.0,0.27,0.09,195.0,78.0,0.0455,59.0
10.0,2.0,485.0,0.37,0.13,458.0,181.0,113.0,136.0
10.0,0.0,0.37,285.0,0.1,228.0,0.0675,0.0675,81.0
12.0,1.0,0.44,345.0,0.17,0.4085,0.15,0.0825,0.1515
4.0,0.0,195.0,145.0,0.05,32.0,0.01,8.0,12.0
9.0,0.0,325.0,0.24,75.0,155.0,0.0475,0.0355,0.06
18.0,2.0,495.0,0.37,125.0,0.4775,185.0,0.0705,169.0
15.0,2.0,0.45,0.35,145.0,525.0,0.2085,0.1,0.1655
13.0,0.0,415.0,345.0,135.0,0.3865,128.0,0.07,148.0
12.0,1.0,0.47,355.0,0.14,433.0,0.1525,95.0,152.0
9.0,0.0,0.31,225.0,75.0,0.1295,0.0455,0.0335,44.0
7.0,0.0,235.0,0.17,55.0,0.0515,18.0,0.0105,0.0195
10.0,0.0,345.0,255.0,0.08,169.0,0.06,0.0425,54.0
18.0,2.0,485.0,0.38,0.14,673.0,0.2175,0.13,195.0
12.0,1.0,0.5,385.0,115.0,0.6785,0.2945,138.0,195.0
17.0,1.0,0.5,385.0,105.0,498.0,0.1795,0.1095,0.17
15.0,2.0,465.0,0.36,105.0,498.0,214.0,116.0,0.14
12.0,1.0,525.0,405.0,0.16,658.0,0.2655,0.1125,225.0
10.0,1.0,425.0,335.0,95.0,322.0,0.1205,61.0,125.0
8.0,1.0,0.38,305.0,95.0,0.2815,0.1255,0.0525,0.09
21.0,2.0,0.53,415.0,145.0,944.0,0.3845,185.0,265.0
10.0,0.0,0.34,265.0,85.0,0.1835,77.0,46.0,65.0
9.0,2.0,475.0,365.0,115.0,0.49,223.0,0.1235,0.1335
7.0,1.0,0.43,0.34,0.12,391.0,0.1555,95.0,0.1405
10.0,0.0,0.46,365.0,125.0,467.0,0.1895,0.0945,158.0
9.0,2.0,0.47,0.36,0.13,0.5225,198.0,0.1065,165.0
9.0,0.0,0.36,295.0,0.1,0.2105,66.0,0.0525,75.0
8.0,0.0,355.0,265.0,0.09,168.0,0.05,41.0,63.0
7.0,0.0,0.38,235.0,0.1,258.0,0.1055,54.0,0.08
6.0,0.0,355.0,0.26,85.0,0.1905,81.0,0.0485,55.0
14.0,2.0,0.44,345.0,0.12,487.0,0.1965,108.0,0.16
13.0,1.0,0.51,0.4,0.13,0.5735,219.0,0.1365,195.0
7.0,0.0,325.0,0.24,85.0,173.0,0.0795,38.0,0.05
13.0,2.0,0.62,485.0,0.18,1.1785,0.4675,0.2655,0.39
19.0,1.0,0.59,0.45,0.16,0.9,358.0,156.0,315.0
9.0,0.0,0.45,0.34,0.13,0.3715,0.1605,0.0795,105.0
11.0,2.0,445.0,0.33,0.12,347.0,0.12,84.0,105.0
6.0,0.0,0.33,215.0,75.0,0.1145,45.0,0.0265,35.0
9.0,0.0,0.48,375.0,145.0,777.0,216.0,0.13,0.17
11.0,2.0,0.46,0.35,0.12,0.4885,193.0,105.0,155.0
9.0,1.0,475.0,0.36,125.0,447.0,0.1695,81.0,0.14
5.0,0.0,255.0,0.18,65.0,79.0,34.0,14.0,25.0
6.0,2.0,335.0,245.0,0.09,0.1665,0.0595,0.04,0.06
11.0,2.0,0.47,0.35,0.13,466.0,0.1845,99.0,145.0
7.0,0.0,0.31,225.0,0.08,0.1345,54.0,24.0,0.05
10.0,1.0,0.37,0.28,0.11,0.2305,0.0945,0.0465,75.0
7.0,0.0,295.0,215.0,75.0,129.0,0.05,0.0295,0.04
17.0,1.0,555.0,435.0,165.0,0.97,336.0,0.2315,295.0
16.0,1.0,615.0,515.0,0.17,1.14,0.4305,0.2245,0.42
11.0,1.0,585.0,475.0,185.0,0.9585,0.4145,0.1615,0.33
18.0,2.0,0.65,525.0,0.18,1626.0,597.0,0.3445,0.53
10.0,1.0,415.0,0.34,0.13,0.3675,146.0,0.0885,0.12
12.0,1.0,0.38,305.0,105.0,281.0,0.1045,0.0615,0.09
19.0,2.0,0.45,355.0,0.12,412.0,0.1145,0.0665,0.16
10.0,1.0,395.0,295.0,95.0,0.2245,78.0,54.0,0.08
11.0,0.0,455.0,0.35,0.12,0.4835,0.1815,144.0,0.16
15.0,1.0,485.0,0.38,0.15,605.0,0.2155,0.14,0.18
13.0,1.0,0.45,0.35,145.0,0.5425,0.1765,123.0,175.0
14.0,0.0,475.0,385.0,145.0,0.6175,235.0,108.0,215.0
17.0,1.0,0.5,0.38,155.0,655.0,0.2405,143.0,205.0
19.0,1.0,0.53,0.41,165.0,0.8115,0.24,169.0,0.24
23.0,1.0,0.49,385.0,0.15,0.7865,241.0,0.14,0.24
22.0,1.0,0.52,395.0,0.18,0.64,158.0,0.11,245.0
12.0,0.0,0.54,415.0,145.0,0.74,0.2635,168.0,245.0
11.0,1.0,0.5,375.0,115.0,0.5945,185.0,148.0,0.19
23.0,1.0,0.45,0.38,165.0,0.8165,0.25,0.1915,265.0
8.0,1.0,0.37,275.0,0.1,0.2225,93.0,26.0,0.08
10.0,0.0,485.0,0.37,0.14,0.5725,204.0,0.1415,175.0
7.0,1.0,435.0,325.0,115.0,0.3915,154.0,94.0,0.12
16.0,0.0,535.0,405.0,185.0,0.8345,0.3175,0.1725,0.29
10.0,0.0,0.51,0.4,0.14,0.6515,0.2455,0.1665,185.0
15.0,0.0,565.0,0.44,185.0,909.0,344.0,0.2325,255.0
13.0,1.0,535.0,0.4,0.15,0.8045,0.3345,0.2125,0.21
16.0,1.0,535.0,405.0,125.0,927.0,0.26,0.1425,345.0
11.0,0.0,525.0,0.4,0.17,0.7305,279.0,0.2055,195.0
5.0,2.0,255.0,0.19,75.0,0.0865,0.0345,0.0205,25.0
11.0,1.0,0.43,325.0,115.0,0.3865,0.1475,0.1065,0.11
9.0,0.0,0.38,0.29,0.12,283.0,0.1175,0.0655,85.0
4.0,2.0,165.0,0.11,0.02,19.0,0.0065,0.0025,5.0
7.0,2.0,315.0,0.23,0.09,0.1285,43.0,0.04,0.04
4.0,2.0,155.0,105.0,0.05,0.0175,5.0,0.0035,5.0
5.0,0.0,0.28,205.0,0.1,0.1165,0.0545,0.0285,0.03
13.0,1.0,0.43,335.0,0.12,444.0,155.0,0.1145,0.14
14.0,1.0,0.48,385.0,135.0,536.0,0.1895,142.0,173.0
9.0,1.0,445.0,0.33,105.0,0.4525,0.18,103.0,123.0
12.0,0.0,395.0,295.0,115.0,316.0,0.1205,0.0595,0.1105
9.0,0.0,0.4,0.3,125.0,417.0,191.0,0.09,0.1175
10.0,0.0,415.0,325.0,0.14,417.0,0.1535,0.1015,144.0
11.0,0.0,315.0,0.25,0.09,203.0,0.0615,37.0,0.0795
10.0,1.0,345.0,0.26,0.09,207.0,0.0775,0.0435,0.0765
10.0,0.0,0.36,295.0,0.13,0.2765,0.0895,57.0,0.1005
7.0,2.0,295.0,225.0,0.09,0.1105,0.0405,0.0245,32.0
7.0,2.0,325.0,0.25,0.08,176.0,0.0595,0.0355,63.0
11.0,0.0,375.0,0.3,0.1,0.2465,104.0,0.0475,83.0
7.0,2.0,0.28,205.0,55.0,0.1135,45.0,0.0275,0.0335
8.0,0.0,355.0,265.0,85.0,201.0,69.0,53.0,0.0695
9.0,0.0,0.35,255.0,0.08,0.1915,0.08,0.0385,63.0
7.0,2.0,275.0,0.2,65.0,0.1035,0.0475,0.0205,0.03
8.0,2.0,0.29,205.0,0.07,0.0975,36.0,19.0,35.0
6.0,2.0,0.25,0.19,0.06,0.0765,36.0,0.0115,0.0245
4.0,2.0,0.18,125.0,35.0,0.0265,0.0095,0.0055,0.0085
2.0,2.0,0.15,0.1,25.0,15.0,0.0045,4.0,5.0
3.0,2.0,0.16,0.11,25.0,18.0,0.0065,0.0055,5.0
13.0,0.0,555.0,455.0,0.16,1.0575,0.3925,228.0,293.0
15.0,0.0,555.0,0.44,0.15,1092.0,416.0,212.0,0.4405
15.0,0.0,525.0,0.41,0.13,0.99,0.3865,243.0,295.0
11.0,0.0,465.0,0.36,0.08,488.0,191.0,125.0,155.0
10.0,0.0,0.4,305.0,85.0,297.0,108.0,0.0705,0.1
12.0,1.0,0.48,375.0,105.0,525.0,0.2185,0.1195,155.0
13.0,0.0,505.0,0.4,125.0,0.77,0.2735,159.0,255.0
15.0,1.0,0.52,0.4,0.12,0.6515,261.0,0.2015,165.0
11.0,0.0,525.0,0.4,0.13,0.8295,0.2405,0.1825,275.0
13.0,0.0,545.0,0.42,0.13,879.0,374.0,0.1695,0.23
15.0,0.0,0.52,0.4,0.12,823.0,298.0,0.1805,265.0
13.0,0.0,505.0,0.38,0.13,656.0,227.0,0.1785,0.22
18.0,0.0,525.0,425.0,0.12,0.8665,0.2825,176.0,0.29
10.0,0.0,0.51,0.39,125.0,0.6565,262.0,0.1835,175.0
12.0,0.0,0.52,385.0,115.0,669.0,0.2385,172.0,205.0
12.0,1.0,0.52,405.0,125.0,0.6435,0.2415,0.1735,0.21
14.0,0.0,535.0,0.41,135.0,862.0,0.2855,0.1525,0.32
10.0,0.0,445.0,345.0,0.09,0.3795,143.0,74.0,125.0
14.0,0.0,0.53,0.44,205.0,835.0,0.32,0.2175,245.0
8.0,1.0,0.36,265.0,0.09,0.2065,78.0,57.0,0.06
14.0,1.0,535.0,0.42,0.15,0.7365,0.2785,186.0,215.0
17.0,1.0,0.52,405.0,0.14,0.8175,0.2795,183.0,0.26
17.0,1.0,0.53,0.42,0.13,1001.0,0.34,226.0,265.0
17.0,1.0,0.66,0.52,0.2,1676.0,673.0,0.4805,0.45
9.0,0.0,0.52,385.0,0.14,0.6595,0.2485,0.2035,0.16
14.0,0.0,535.0,0.42,0.13,0.8055,301.0,181.0,0.28
15.0,0.0,695.0,515.0,175.0,1.5165,578.0,0.4105,0.39
13.0,1.0,0.51,0.39,105.0,612.0,187.0,0.15,195.0
10.0,0.0,485.0,355.0,0.12,547.0,215.0,0.1615,0.14
13.0,1.0,605.0,0.46,0.17,1122.0,347.0,0.3045,315.0
13.0,1.0,0.58,455.0,165.0,1.1365,369.0,0.3005,275.0
20.0,0.0,0.65,515.0,175.0,1.4805,0.5295,272.0,525.0
13.0,0.0,0.62,505.0,185.0,1.5275,0.69,368.0,0.35
20.0,0.0,615.0,525.0,155.0,1.1375,367.0,236.0,0.37
15.0,1.0,605.0,495.0,0.19,1437.0,469.0,0.2655,0.41
15.0,0.0,585.0,405.0,0.15,1.2565,435.0,202.0,325.0
16.0,1.0,0.55,0.44,155.0,946.0,313.0,0.1825,335.0
17.0,1.0,0.54,0.44,135.0,959.0,0.2385,221.0,0.3
14.0,0.0,0.64,0.51,0.19,1613.0,0.6215,361.0,0.47
14.0,1.0,0.61,0.47,145.0,1153.0,403.0,296.0,0.32
11.0,0.0,545.0,0.45,0.15,978.0,0.3365,0.1905,0.3
13.0,1.0,0.59,445.0,0.13,1.1325,0.3825,234.0,0.32
9.0,0.0,345.0,0.27,95.0,197.0,0.0665,0.05,0.07
11.0,1.0,0.55,0.43,155.0,785.0,289.0,227.0,233.0
17.0,1.0,0.53,425.0,0.17,949.0,0.3485,0.2395,278.0
11.0,1.0,0.53,455.0,165.0,0.9805,0.3155,0.2815,0.2965
8.0,2.0,485.0,375.0,0.14,521.0,0.2,123.0,0.17
8.0,0.0,385.0,275.0,115.0,0.2685,0.0975,0.0825,85.0
9.0,0.0,455.0,0.34,135.0,462.0,0.1675,158.0,0.12
10.0,0.0,0.49,0.38,0.14,0.7605,245.0,167.0,185.0
11.0,0.0,0.53,0.41,165.0,732.0,189.0,0.17,0.31
15.0,0.0,505.0,385.0,145.0,0.6775,236.0,179.0,0.2
15.0,0.0,465.0,0.35,0.14,0.5755,0.2015,0.1505,0.19
15.0,1.0,0.47,0.36,145.0,537.0,0.1725,0.1375,195.0
13.0,0.0,0.56,0.41,165.0,0.93,0.3505,237.0,0.3
12.0,0.0,505.0,385.0,0.15,0.6415,246.0,152.0,215.0
10.0,0.0,515.0,435.0,145.0,0.8815,292.0,206.0,255.0
6.0,2.0,385.0,0.28,125.0,244.0,102.0,38.0,85.0
5.0,2.0,215.0,155.0,0.06,0.0525,21.0,0.0165,15.0
15.0,0.0,0.55,415.0,175.0,1042.0,0.3295,0.2325,0.2905
9.0,1.0,515.0,0.39,0.13,0.5755,0.1975,0.13,0.1845
12.0,0.0,495.0,385.0,135.0,709.0,211.0,0.1375,262.0
9.0,1.0,505.0,0.39,0.16,644.0,0.2475,0.2025,0.1635
12.0,1.0,0.6,465.0,165.0,0.8875,309.0,246.0,262.0
10.0,1.0,0.57,465.0,0.16,0.8935,0.3145,0.2575,263.0
10.0,1.0,485.0,375.0,135.0,556.0,0.1925,0.1315,0.1685
9.0,0.0,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625
12.0,0.0,575.0,0.45,165.0,0.9215,0.3275,225.0,256.0
12.0,0.0,0.58,465.0,0.16,1.0345,315.0,0.26,0.3635
15.0,0.0,515.0,405.0,145.0,695.0,215.0,0.1635,234.0
11.0,0.0,0.53,0.41,155.0,0.7155,0.2805,0.1685,214.0
9.0,0.0,0.44,335.0,0.11,394.0,157.0,96.0,122.0
11.0,0.0,0.52,0.42,0.16,745.0,255.0,157.0,0.2885
11.0,1.0,425.0,345.0,0.11,0.3665,125.0,81.0,117.0
10.0,0.0,0.46,0.34,135.0,495.0,0.1655,117.0,185.0
9.0,0.0,425.0,0.33,0.13,0.4405,152.0,0.0935,155.0
7.0,2.0,0.37,275.0,0.1,0.22,94.0,45.0,65.0
10.0,0.0,515.0,0.38,135.0,0.6615,0.2875,0.2095,155.0
7.0,0.0,405.0,305.0,0.12,0.3185,0.1235,0.0905,95.0
6.0,2.0,0.28,205.0,0.07,0.1015,41.0,0.03,0.03
15.0,1.0,0.48,0.4,125.0,759.0,0.2125,179.0,0.24
10.0,1.0,0.44,0.34,0.13,0.4195,153.0,0.1155,0.13
12.0,1.0,0.52,0.41,115.0,807.0,0.2855,179.0,235.0
12.0,0.0,505.0,405.0,0.14,875.0,0.2665,174.0,285.0
21.0,1.0,0.49,365.0,0.13,0.6835,165.0,0.1315,205.0
6.0,2.0,235.0,175.0,55.0,67.0,27.0,0.0125,18.0
5.0,2.0,255.0,185.0,0.06,88.0,0.0365,21.0,23.0
7.0,2.0,315.0,0.24,85.0,0.1715,71.0,0.0345,0.0535
7.0,2.0,325.0,0.25,0.08,0.1735,0.0765,0.0345,49.0
6.0,2.0,0.35,0.27,0.09,0.2055,75.0,0.0575,62.0
6.0,2.0,0.35,0.25,0.07,0.18,0.0655,48.0,54.0
7.0,2.0,0.36,0.3,85.0,0.27,0.1185,64.0,0.0745
6.0,2.0,0.37,275.0,0.14,0.2215,97.0,0.0455,0.0615
7.0,2.0,0.38,275.0,95.0,0.1375,86.0,0.0585,0.0605
6.0,2.0,385.0,0.29,95.0,312.0,143.0,0.0635,86.0
7.0,2.0,385.0,0.3,0.1,0.2895,0.1215,63.0,0.09
7.0,2.0,395.0,0.29,95.0,319.0,138.0,0.08,82.0
6.0,2.0,395.0,0.29,95.0,304.0,127.0,84.0,77.0
