0,1,2,3,4,5,6,7,8,9,10,11
9.3,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.5,1500.0
10.45,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.0,1500.0
12.98,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.0,1500.0
14.38,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.5,1500.0
15.85,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.0,1500.0
20.73,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.5,1500.0
22.53,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.0,1500.0
26.35,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.0,1500.0
28.39,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.5,1500.0
30.5,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.0,1500.0
32.69,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.5,1500.0
34.97,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.0,1500.0
37.31,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.5,1500.0
5.57,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.0,2000.0
6.24,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.5,2000.0
7.01,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.0,2000.0
7.86,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.5,2000.0
8.8,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.0,2000.0
9.83,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.5,2000.0
10.94,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.0,2000.0
12.15,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.5,2000.0
13.45,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.0,2000.0
14.84,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.5,2000.0
16.3,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.0,2000.0
17.87,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.5,2000.0
19.53,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.0,2000.0
21.26,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.5,2000.0
23.09,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.0,2000.0
25.01,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.5,2000.0
27.02,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.0,2000.0
29.12,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.5,2000.0
33.57,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.5,2000.0
35.94,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.0,2000.0
38.39,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.5,2000.0
40.93,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.0,2000.0
46.28,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,12.0,2000.0
8.92,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.5,2500.0
9.82,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.0,2500.0
10.81,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.5,2500.0
13.08,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.5,2500.0
14.36,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.0,2500.0
15.74,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.5,2500.0
17.2,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.0,2500.0
18.78,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.5,2500.0
20.44,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.0,2500.0
22.19,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.5,2500.0
24.04,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.0,2500.0
26.0,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.5,2500.0
28.04,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.0,2500.0
30.18,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.5,2500.0
32.42,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.0,2500.0
34.75,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.5,2500.0
37.19,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.0,2500.0
39.71,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.5,2500.0
42.33,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.0,2500.0
45.04,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.5,2500.0
50.78,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.5,2500.0
53.78,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,12.0,2500.0
11.14,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.0,3000.0
12.11,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.5,3000.0
13.18,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.0,3000.0
14.36,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.5,3000.0
15.62,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.0,3000.0
16.99,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.5,3000.0
18.47,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.0,3000.0
20.04,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.5,3000.0
21.71,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.0,3000.0
23.49,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.5,3000.0
25.37,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.0,3000.0
29.42,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.0,3000.0
31.6,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.5,3000.0
33.88,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.0,3000.0
36.26,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.5,3000.0
38.74,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.0,3000.0
41.32,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.5,3000.0
44.01,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.0,3000.0
46.79,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.5,3000.0
49.68,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.0,3000.0
52.67,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.5,3000.0
55.76,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.0,3000.0
58.94,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.5,3000.0
62.23,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,12.0,3000.0
14.63,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.0,3500.0
15.81,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.5,3500.0
17.1,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.0,3500.0
19.97,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.0,3500.0
21.57,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.5,3500.0
23.27,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.0,3500.0
25.07,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.5,3500.0
26.98,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.0,3500.0
28.99,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.5,3500.0
31.1,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.0,3500.0
33.32,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.5,3500.0
35.65,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.0,3500.0
38.07,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.5,3500.0
40.6,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.0,3500.0
43.24,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.5,3500.0
45.97,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.0,3500.0
54.82,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.5,3500.0
57.97,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.0,3500.0
61.24,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.5,3500.0
64.6,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.0,3500.0
68.07,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.5,3500.0
71.64,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,12.0,3500.0
18.6,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.0,4000.0
20.03,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.5,4000.0
21.57,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.0,4000.0
23.21,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.5,4000.0
24.95,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.0,4000.0
26.81,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.5,4000.0
28.77,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.0,4000.0
30.83,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.5,4000.0
32.99,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.0,4000.0
35.27,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.5,4000.0
37.64,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.0,4000.0
40.12,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.5,4000.0
45.42,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.5,4000.0
48.21,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.0,4000.0
51.11,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.5,4000.0
54.13,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.0,4000.0
57.24,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.5,4000.0
60.46,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.0,4000.0
63.79,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.5,4000.0
74.41,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.0,4000.0
78.16,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.5,4000.0
82.01,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,12.0,4000.0
23.04,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.0,4500.0
24.76,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.5,4500.0
28.53,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.5,4500.0
30.56,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.0,4500.0
32.7,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.5,4500.0
34.95,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.0,4500.0
37.31,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.5,4500.0
39.76,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.0,4500.0
42.32,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.5,4500.0
44.99,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.0,4500.0
47.77,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.5,4500.0
50.64,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.0,4500.0
53.63,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.5,4500.0
56.71,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.0,4500.0
59.9,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.5,4500.0
63.2,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.0,4500.0
66.6,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.5,4500.0
70.1,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.0,4500.0
73.72,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.5,4500.0
77.43,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.0,4500.0
81.25,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.5,4500.0
85.17,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.0,4500.0
89.21,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.5,4500.0
93.34,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,12.0,4500.0
27.95,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.0,5000.0
30.01,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,0.5,5000.0
32.16,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.0,5000.0
34.43,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,1.5,5000.0
36.8,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.0,5000.0
39.26,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,2.5,5000.0
41.83,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.0,5000.0
44.51,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,3.5,5000.0
47.29,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.0,5000.0
50.17,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,4.5,5000.0
56.23,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,5.5,5000.0
59.41,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.0,5000.0
62.7,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,6.5,5000.0
66.08,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.0,5000.0
69.59,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,7.5,5000.0
73.18,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,8.0,5000.0
80.67,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.0,5000.0
84.58,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,9.5,5000.0
88.58,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.0,5000.0
92.69,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,10.5,5000.0
96.9,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.0,5000.0
101.21,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,11.5,5000.0
105.63,3.0,5.0,21.0,2299.0,92.4,89.0,4.0,105.0,130.0,12.0,5000.0
-0.15,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,0.0,100.0
1.78,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,1.0,100.0
3.72,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,2.0,100.0
4.68,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,2.5,100.0
5.65,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,3.0,100.0
6.62,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,3.5,100.0
8.55,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,4.5,100.0
9.52,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,5.0,100.0
10.48,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,5.5,100.0
11.46,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,6.0,100.0
12.43,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,6.5,100.0
13.39,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,7.0,100.0
14.36,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,7.5,100.0
16.3,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,8.5,100.0
17.28,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,9.0,100.0
18.25,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,9.5,100.0
19.21,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,10.0,100.0
20.18,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,10.5,100.0
22.12,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,11.5,100.0
24.06,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,12.5,100.0
25.02,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,13.0,100.0
26.0,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,13.5,100.0
27.93,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,14.5,100.0
28.91,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,15.0,100.0
29.88,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,15.5,100.0
30.85,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,16.0,100.0
31.81,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,16.5,100.0
32.8,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,17.0,100.0
33.77,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,17.5,100.0
34.73,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,18.0,100.0
0.48,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,0.0,1000.0
1.48,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,0.5,1000.0
2.48,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,1.0,1000.0
3.49,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,1.5,1000.0
4.5,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,2.0,1000.0
5.52,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,2.5,1000.0
6.54,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,3.0,1000.0
7.57,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,3.5,1000.0
8.6,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,4.0,1000.0
9.64,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,4.5,1000.0
10.68,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,5.0,1000.0
12.77,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,6.0,1000.0
13.83,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,6.5,1000.0
15.95,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,7.5,1000.0
17.01,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,8.0,1000.0
18.09,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,8.5,1000.0
19.16,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,9.0,1000.0
20.23,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,9.5,1000.0
21.32,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,10.0,1000.0
22.4,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,10.5,1000.0
23.5,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,11.0,1000.0
24.59,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,11.5,1000.0
25.69,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,12.0,1000.0
26.8,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,12.5,1000.0
27.89,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,13.0,1000.0
30.13,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,14.0,1000.0
31.24,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,14.5,1000.0
32.37,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,15.0,1000.0
33.5,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,15.5,1000.0
34.63,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,16.0,1000.0
35.75,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,16.5,1000.0
36.89,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,17.0,1000.0
38.03,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,17.5,1000.0
39.17,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,18.0,1000.0
2.67,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,0.5,1500.0
3.71,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,1.0,1500.0
4.77,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,1.5,1500.0
5.83,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,2.0,1500.0
6.91,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,2.5,1500.0
9.06,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,3.5,1500.0
10.16,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,4.0,1500.0
11.28,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,4.5,1500.0
12.4,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,5.0,1500.0
13.53,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,5.5,1500.0
14.67,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,6.0,1500.0
15.81,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,6.5,1500.0
16.97,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,7.0,1500.0
18.14,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,7.5,1500.0
19.32,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,8.0,1500.0
20.5,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,8.5,1500.0
21.69,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,9.0,1500.0
22.89,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,9.5,1500.0
24.1,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,10.0,1500.0
26.54,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,11.0,1500.0
27.77,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,11.5,1500.0
29.01,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,12.0,1500.0
30.28,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,12.5,1500.0
31.52,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,13.0,1500.0
32.8,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,13.5,1500.0
34.08,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,14.0,1500.0
35.35,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,14.5,1500.0
37.93,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,15.5,1500.0
39.24,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,16.0,1500.0
40.55,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,16.5,1500.0
41.89,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,17.0,1500.0
43.22,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,17.5,1500.0
44.54,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,18.0,1500.0
3.59,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,0.0,2000.0
4.66,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,0.5,2000.0
5.75,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,1.0,2000.0
6.86,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,1.5,2000.0
7.99,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,2.0,2000.0
9.13,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,2.5,2000.0
10.28,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,3.0,2000.0
11.46,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,3.5,2000.0
12.66,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,4.0,2000.0
13.87,4.0,6.0,22.0,2874.0,92.4,89.0,5.0,105.0,130.0,4.5,2000.0
